source_sa2,target_sa2,count,amount,age_bin
404031106,403021062,467,4779,60-69
404031106,403021064,1169,5730,18-29
404031106,403021064,1001,4933,30-39
404031106,403021064,778,4092,40-49
404031106,403021064,578,615,50-59
404031106,403021064,1360,9245,60-69
404031106,403021064,517,4331,70-79
404031106,403031066,1394,14827,18-29
404031106,403031066,860,13130,30-39
404031106,403031068,39,10624,18-29
404031106,403031068,1322,11014,30-39
404031106,403031068,1132,10636,40-49
404031106,403031068,1077,9846,50-59
404031106,403031068,347,2119,60-69
404031106,403031069,1086,9019,18-29
404031106,403031069,646,3529,30-39
404031106,403031069,591,5007,40-49
404031106,403031069,610,1962,50-59
404031106,403031070,790,3909,18-29
404031106,403031070,865,6923,50-59
404031106,403041071,705,1678,18-29
404031106,403041072,842,6288,40-49
404031106,403041073,1266,3439,18-29
404031106,403041073,823,2630,30-39
404031106,403041083,966,4118,18-29
404031106,403041083,537,4842,30-39
404031106,403041087,1209,3688,18-29
404031106,404011090,1498,9261,18-29
404031106,404011090,53,11403,30-39
404031106,404011090,168,13070,40-49
404031106,404011090,1358,10649,50-59
404031106,404011090,1024,5116,60-69
404031106,404011091,1332,6974,18-29
404031106,404011091,63,12119,30-39
404031106,404011091,259,13845,40-49
404031106,404011091,159,13000,50-59
404031106,404011091,1255,9604,60-69
404031106,404011091,476,1363,70-79
404031106,404011091,1269,11432,80+
404031106,404011092,105,11223,30-39
404031106,404011092,171,12204,40-49
404031106,404011092,1506,11148,50-59
404031106,404011092,1146,7207,60-69
404031106,404011092,455,1989,70-79
404031106,404011092,95,12841,80+
404031106,404011093,925,3107,18-29
404031106,404011093,839,4614,30-39
404031106,404011093,988,7176,40-49
404031106,404011093,847,6202,50-59
404031106,404011093,272,175,60-69
404031106,404011093,589,5088,70-79
404031106,404011094,705,4199,18-29
404031106,404011094,860,4872,30-39
404031106,404011094,1214,9945,40-49
404031106,404011094,1113,9221,50-59
404031106,404011094,770,6057,60-69
404031106,404011094,1402,10992,70-79
404031106,404011095,224,11350,18-29
404031106,404011095,58,11902,30-39
404031106,404011095,137,12009,40-49
404031106,404011095,150,12381,50-59
404031106,404011095,1158,8057,60-69
404031106,404011095,597,5364,70-79
404031106,404011096,1213,7096,18-29
404031106,404011096,1390,9916,30-39
404031106,404011096,1296,9429,40-49
404031106,404011096,1215,9145,50-59
404031106,404011096,623,3810,60-69
404031106,404011096,1298,11203,70-79
404031106,404011096,359,1938,80+
404031106,404011097,423,1014,18-29
404031106,404011097,638,2846,30-39
404031106,404011097,570,3725,40-49
404031106,404011097,507,3446,50-59
404031106,404011097,64,13797,60-69
404031106,404011097,379,4412,70-79
404031106,404011097,1431,14629,80+
404031106,404021099,79,8531,18-29
404031106,404021099,1001,4702,30-39
404031106,404021099,1413,7958,40-49
404031106,404021099,1101,4044,50-59
404031106,404021099,513,2848,60-69
404031106,404021100,838,10531,18-29
404031106,404021100,980,10276,30-39
404031106,404021100,910,209,40-49
404031106,404021101,265,12772,18-29
404031106,404021101,88,14959,30-39
404031106,404021101,1503,12079,40-49
404031106,404021101,216,13200,50-59
404031106,404021101,876,10783,60-69
404031106,404021102,1273,11768,18-29
404031106,404021102,1119,6903,30-39
404031106,404021102,1251,11289,40-49
404031106,404021102,1019,9929,50-59
404031106,404021102,333,6890,60-69
404031106,404031104,1180,6188,18-29
404031106,404031104,1394,9693,30-39
404031106,404031104,1305,10155,40-49
404031106,404031104,1216,8474,50-59
404031106,404031104,676,3219,60-69
404031106,404031104,1203,8834,70-79
404031106,404031104,562,2877,80+
404031106,404031105,831,657,18-29
404031106,404031105,949,2731,30-39
404031106,404031105,1192,7388,40-49
404031106,404031105,1244,7352,50-59
404031106,404031105,477,14799,60-69
404031106,404031105,77,12795,70-79
404031106,404031105,1324,10810,80+
404031106,404031106,111,9023,18-29
404031106,404031106,80,10117,30-39
404031106,404031106,139,11886,40-49
404031106,404031106,123,11620,50-59
404031106,404031106,973,6451,60-69
404031106,404031106,201,14015,70-79
404031106,404031106,1020,8261,80+
404031106,404031107,1140,6227,18-29
404031106,404031107,1219,8931,30-39
404031106,404031107,1003,8792,40-49
404031106,404031107,919,7711,50-59
404031106,404031107,351,3150,60-69
404031106,404031107,1300,11542,70-79
404031106,404031107,354,4459,80+
404031106,404031108,725,1756,18-29
404031106,404031108,834,4229,30-39
404031106,404031108,861,5359,40-49
404031106,404031108,734,4114,50-59
404031106,404031108,218,14427,60-69
404031106,404031108,996,8348,70-79
404031106,404031108,207,360,80+
404031106,404031109,58,10032,18-29
404031106,404031109,103,10322,30-39
404031106,404031109,219,11120,40-49
404031106,404031109,101,10445,50-59
404031106,404031109,1239,8009,60-69
404031106,404031109,288,12663,70-79
404031106,405031122,541,12414,18-29
404031106,405031122,491,12049,40-49
404031106,405041127,1204,6872,18-29
404031106,406011133,1193,1377,18-29
404031106,406011136,891,2961,40-49
404031106,406021142,784,14789,40-49
404031106,406021143,1341,3184,18-29
404031106,407011144,827,2367,50-59
404031106,407011144,481,164,60-69
404031106,407011148,1011,3887,18-29
404031106,407011148,730,14608,40-49
404031106,407011148,934,4914,50-59
404031106,407031167,1140,6690,50-59
404031107,401011001,1281,4739,18-29
404031107,401011001,1071,3091,30-39
404031107,401011001,792,2211,40-49
404031107,401011001,449,14449,50-59
404031107,401011001,1288,9869,60-69
404031107,401011001,165,13983,70-79
404031107,401011001,925,8311,80+
404031107,401011002,936,166,18-29
404031107,401011002,680,14317,30-39
404031107,401011002,674,13963,40-49
404031107,401011002,339,12697,50-59
404031107,401011002,1460,9835,60-69
404031107,401021004,1344,8674,18-29
404031107,401021004,1341,8211,30-39
404031107,401021004,1162,7643,40-49
404031107,401021005,960,2736,18-29
404031107,401021005,1010,4023,30-39
404031107,401021006,935,2171,18-29
404031107,401021006,692,785,30-39
404031107,401021006,1021,5155,40-49
404031107,401021006,695,3620,50-59
404031107,401021007,310,12606,18-29
404031107,401021007,200,10552,30-39
404031107,401021007,868,6548,40-49
404031107,401021007,862,8475,50-59
404031107,401021007,347,706,60-69
404031107,401031011,1249,6711,18-29
404031107,401031011,842,9005,30-39
404031107,401031011,601,3479,40-49
404031107,401031011,831,6394,50-59
404031107,401031012,314,12028,18-29
404031107,401031012,101,11047,30-39
404031107,401031012,101,11555,40-49
404031107,401031012,1310,11019,50-59
404031107,401031012,660,6760,60-69
404031107,401031013,730,3288,18-29
404031107,401031013,725,6060,30-39
404031107,401031013,433,3435,40-49
404031107,401031013,354,3481,50-59
404031107,401031013,1483,788,60-69
404031107,401031013,157,1349,70-79
404031107,401041015,1178,7036,18-29
404031107,401041015,842,1472,30-39
404031107,401041016,152,11607,18-29
404031107,401041016,1301,8670,30-39
404031107,401041016,1124,8647,40-49
404031107,401041016,1100,7939,50-59
404031107,401051017,831,210,18-29
404031107,401051017,446,14314,30-39
404031107,401051017,164,12497,40-49
404031107,401051017,33,12478,50-59
404031107,401051017,1176,8754,60-69
404031107,401051018,1405,6557,18-29
404031107,401051018,1309,6866,30-39
404031107,401051018,980,7394,40-49
404031107,401051018,803,2229,50-59
404031107,401051019,263,12156,18-29
404031107,401051019,39,10199,30-39
404031107,401051019,1400,10772,40-49
404031107,401051019,1256,10899,50-59
404031107,401051019,613,9002,60-69
404031107,401061020,1362,9046,18-29
404031107,401061020,1224,7089,30-39
404031107,401061020,900,5029,40-49
404031107,401061020,566,2114,50-59
404031107,401061021,501,344,18-29
404031107,401061021,332,13186,30-39
404031107,401061021,1338,10293,50-59
404031107,401061021,1287,8252,60-69
404031107,401061022,1064,1302,18-29
404031107,401061022,947,3173,30-39
404031107,401071023,1307,6069,18-29
404031107,401071023,1186,6685,30-39
404031107,401071023,921,4959,40-49
404031107,401071023,539,2493,50-59
404031107,401071023,134,13517,60-69
404031107,401071023,544,8087,70-79
404031107,401071024,1040,3495,18-29
404031107,401071024,823,3236,30-39
404031107,401071024,701,3377,40-49
404031107,401071024,676,3424,50-59
404031107,401071024,45,13881,60-69
404031107,401071024,491,7084,70-79
404031107,401071024,1075,11840,80+
404031107,402011026,894,423,18-29
404031107,402011026,619,401,30-39
404031107,402011026,1011,3506,40-49
404031107,402021030,1471,8048,18-29
404031107,402021030,957,5854,30-39
404031107,402021030,1062,4901,40-49
404031107,402021034,1019,5912,18-29
404031107,402021035,757,13854,18-29
404031107,402021035,428,2746,40-49
404031107,402031036,987,7542,18-29
404031107,402031036,1234,10282,30-39
404031107,402031036,781,6343,40-49
404031107,402031036,284,1773,50-59
404031107,402031036,1431,14542,60-69
404031107,402031037,1371,4118,18-29
404031107,402031037,1434,4915,30-39
404031107,402031037,712,14887,40-49
404031107,402031038,29,9716,18-29
404031107,402031038,1482,9163,30-39
404031107,402031038,1021,7263,40-49
404031107,402031038,874,5744,50-59
404031107,402031038,80,4260,60-69
404031107,402041044,686,13251,18-29
404031107,402041046,1230,6941,18-29
404031107,402041046,1047,4505,30-39
404031107,402041046,553,1914,40-49
404031107,402041046,319,2324,50-59
404031107,402041048,1078,11309,18-29
404031107,402041171,1512,5812,18-29
404031107,402041171,1338,6120,30-39
404031107,402041171,836,7192,40-49
404031107,402041171,846,9221,50-59
404031107,402041172,828,1161,18-29
404031107,402041172,712,3848,30-39
404031107,402041172,681,3193,40-49
404031107,402041172,428,14432,50-59
404031107,402051049,95,2389,18-29
404031107,402051049,1251,14194,30-39
404031107,402051052,334,12417,18-29
404031107,402051052,1491,10797,30-39
404031107,402051052,1106,6509,40-49
404031107,402051052,582,2484,50-59
404031107,403011056,633,13919,18-29
404031107,403011056,383,13453,30-39
404031107,403011056,456,14046,40-49
404031107,403011056,562,575,50-59
404031107,403011056,1481,10867,60-69
404031107,403011056,712,2943,70-79
404031107,403011057,483,13684,18-29
404031107,403011057,495,14910,30-39
404031107,403011057,499,660,40-49
404031107,403011057,520,1410,50-59
404031107,403011057,154,13090,60-69
404031107,403011057,1131,8165,70-79
404031107,403011057,198,178,80+
404031107,403021058,94,11407,18-29
404031107,403021058,142,12287,30-39
404031107,403021058,1502,11976,40-49
404031107,403021058,1421,11637,50-59
404031107,403021058,1319,10202,60-69
404031107,403021058,601,3333,70-79
404031107,403021058,1139,7363,80+
404031107,403021059,1162,318,18-29
404031107,403021059,902,1981,30-39
404031107,403021059,880,1466,40-49
404031107,403021060,752,1277,30-39
404031107,403021061,994,6343,18-29
404031107,403021061,884,7577,30-39
404031107,403021061,629,8372,40-49
404031107,403021061,448,6243,50-59
404031107,403021061,232,5457,60-69
404031107,403021061,1148,14152,70-79
404031107,403021061,1457,2301,80+
404031107,403021062,1096,4377,18-29
404031107,403021062,1019,5930,30-39
404031107,403021062,935,5094,40-49
404031107,403021062,815,5846,50-59
404031107,403021062,674,3165,60-69
404031107,403021062,1448,12500,70-79
404031107,403021062,973,8341,80+
404031107,403021064,410,13630,18-29
404031107,403021064,352,13462,30-39
404031107,403021064,48,12454,40-49
404031107,403021064,1422,11927,50-59
404031107,403021064,1045,7626,60-69
404031107,403021064,485,2187,70-79
404031107,403021064,974,6813,80+
404031107,403031066,524,6756,18-29
404031107,403031066,226,5976,30-39
404031107,403031066,1491,1703,40-49
404031107,403031066,1081,13291,50-59
404031107,403031067,1395,9158,18-29
404031107,403031067,1415,9201,30-39
404031107,403031067,1358,5997,40-49
404031107,403031068,1245,8688,18-29
404031107,403031068,1260,9314,30-39
404031107,403031068,996,8135,40-49
404031107,403031068,806,6054,50-59
404031107,403031068,625,4129,60-69
404031107,403031068,1122,9036,70-79
404031107,403031068,453,2028,80+
404031107,403031069,404,13000,18-29
404031107,403031069,414,14512,30-39
404031107,403031069,75,13364,40-49
404031107,403031069,33,13269,50-59
404031107,403031069,1420,11859,60-69
404031107,403031069,498,4070,70-79
404031107,403031070,365,14037,18-29
404031107,403031070,159,14186,30-39
404031107,403031070,1487,13947,40-49
404031107,403031070,96,13712,50-59
404031107,403031070,1304,11294,60-69
404031107,403041071,1203,8775,18-29
404031107,403041071,1268,7659,30-39
404031107,403041072,987,3041,18-29
404031107,403041072,383,1283,60-69
404031107,403041073,269,12303,18-29
404031107,403041073,97,9348,30-39
404031107,403041073,1329,9332,40-49
404031107,403041073,613,5388,50-59
404031107,403041073,646,3668,60-69
404031107,403041074,1317,5362,18-29
404031107,403041074,996,2342,30-39
404031107,403041074,942,2174,40-49
404031107,403041074,1187,4964,50-59
404031107,403041077,980,226,18-29
404031107,403041077,745,13279,30-39
404031107,403041080,1254,2232,18-29
404031107,403041082,882,314,40-49
404031107,403041083,1301,8438,18-29
404031107,403041083,1314,8463,30-39
404031107,403041083,842,3731,40-49
404031107,403041083,1161,11062,50-59
404031107,403041083,741,8286,60-69
404031107,403041084,1240,5042,18-29
404031107,403041084,1009,4275,30-39
404031107,403041084,939,5526,40-49
404031107,403041084,494,5643,50-59
404031107,403041085,1130,4020,18-29
404031107,403041085,795,2694,30-39
404031107,403041087,84,10294,18-29
404031107,403041087,1368,8349,30-39
404031107,403041087,1290,10177,40-49
404031107,403041087,730,3043,50-59
404031107,403041087,1321,9946,60-69
404031107,404011090,1461,6340,18-29
404031107,404011090,1454,7562,30-39
404031107,404011090,968,4801,40-49
404031107,404011090,1406,7030,50-59
404031107,404011090,717,7351,60-69
404031107,404011091,716,13637,18-29
404031107,404011091,450,14259,30-39
404031107,404011091,206,13566,40-49
404031107,404011091,241,14648,50-59
404031107,404011091,1165,11015,60-69
404031107,404011091,46,8516,70-79
404031107,404011092,1033,1576,18-29
404031107,404011092,720,1497,30-39
404031107,404011092,577,1393,40-49
404031107,404011092,461,644,50-59
404031107,404011092,59,11828,60-69
404031107,404011092,745,3404,70-79
404031107,404011092,102,13233,80+
404031107,404011093,1051,3536,18-29
404031107,404011093,857,2765,30-39
404031107,404011093,656,3316,40-49
404031107,404011093,944,7042,50-59
404031107,404011093,1497,12504,60-69
404031107,404011093,442,1735,70-79
404031107,404011094,957,4076,30-39
404031107,404011095,1366,7856,18-29
404031107,404011095,1332,9101,30-39
404031107,404011095,1147,8107,40-49
404031107,404011095,1095,7043,50-59
404031107,404011095,827,4984,60-69
404031107,404011095,186,11943,70-79
404031107,404011096,560,220,18-29
404031107,404011096,609,14526,30-39
404031107,404011096,230,13878,40-49
404031107,404011096,273,13940,50-59
404031107,404011096,198,12054,60-69
404031107,404011096,669,13682,70-79
404031107,404011097,381,14706,30-39
404031107,404011097,131,13370,40-49
404031107,404011097,134,12691,50-59
404031107,404011097,1358,11199,60-69
404031107,404021099,1423,6111,18-29
404031107,404021099,1286,5120,30-39
404031107,404021099,1065,4173,40-49
404031107,404021099,745,1670,50-59
