source_sa2,target_sa2,count,amount,mcc
405031120,402021034,2025,9545,Retail Food Grocery and Supermarkets
405031120,402031036,3104,8172,Apparel Discount and Department Stores
405031120,402031036,2245,7379,Auto and Transportation
405031120,402031036,3136,12301,Dining Sports and Entertainment
405031120,402031036,1714,12025,Hardware Supplies and Homewares
405031120,402031036,3114,9891,Luxury and Speciality Stores
405031120,402041042,1555,6288,Hardware Supplies and Homewares
405031120,402041044,2474,14153,Auto and Transportation
405031120,402051052,3175,5016,Apparel Discount and Department Stores
405031120,403021064,5009,10138,Apparel Discount and Department Stores
405031120,404011096,3044,4584,Apparel Discount and Department Stores
405031120,404031108,1818,9312,Hardware Supplies and Homewares
405031120,404031108,4031,5426,Retail Food Grocery and Supermarkets
405031120,405011113,3122,1713,Auto and Transportation
405031120,405021116,752,13031,Apparel Discount and Department Stores
405031120,405021116,2125,14832,Auto and Transportation
405031120,405021116,213,7564,Dining Sports and Entertainment
405031120,405021116,4194,9924,Hardware Supplies and Homewares
405031120,405021116,5515,9821,Luxury and Speciality Stores
405031120,405021116,2513,8999,Medical and Personal Care
405031120,405021116,4153,8087,Retail Food Grocery and Supermarkets
405031120,405021116,2689,14745,Travel Accommodation and Rentals
405031120,405021117,1779,7870,Auto and Transportation
405031120,405021117,1818,2532,Luxury and Speciality Stores
405031120,405021117,528,14804,Medical and Personal Care
405031120,405021117,1748,6815,Personal Services
405031120,405021117,2953,14473,Retail Food Grocery and Supermarkets
405031120,405021119,5842,9800,Auto and Transportation
405031120,405021119,3436,14970,Dining Sports and Entertainment
405031120,405021119,1887,3662,Medical and Personal Care
405031120,405021119,1360,9101,Personal Services
405031120,405021119,5649,7559,Retail Food Grocery and Supermarkets
405031120,405031120,3666,9423,Apparel Discount and Department Stores
405031120,405031120,299,13072,Auto and Transportation
405031120,405031120,3989,1921,Dining Sports and Entertainment
405031120,405031120,3933,7447,Hardware Supplies and Homewares
405031120,405031120,4218,6117,Luxury and Speciality Stores
405031120,405031120,1085,1779,Medical and Personal Care
405031120,405031120,4561,964,Personal Services
405031120,405031120,3444,11639,Professional Services
405031120,405031120,4491,7032,Retail Food Grocery and Supermarkets
405031120,405031120,1793,8822,Trades and Light Manufacturing
405031120,405031120,5874,9452,Travel Accommodation and Rentals
405031120,405031121,5088,9204,Auto and Transportation
405031120,405031121,5032,6117,Dining Sports and Entertainment
405031120,405031121,604,10046,Retail Food Grocery and Supermarkets
405031120,405031122,233,13478,Apparel Discount and Department Stores
405031120,405031122,2326,4664,Auto and Transportation
405031120,405031122,5253,5980,Dining Sports and Entertainment
405031120,405031122,5721,3500,Hardware Supplies and Homewares
405031120,405031122,3948,6873,Luxury and Speciality Stores
405031120,405031122,4619,12928,Medical and Personal Care
405031120,405031122,199,2420,Personal Services
405031120,405031122,300,14625,Retail Food Grocery and Supermarkets
405031120,405031122,3962,12532,Trades and Light Manufacturing
405031120,405031122,5682,12173,Travel Accommodation and Rentals
405031120,405031123,6172,10450,Auto and Transportation
405031120,405031123,4643,5154,Dining Sports and Entertainment
405031120,405031123,4335,5355,Luxury and Speciality Stores
405031120,405031123,2888,601,Retail Food Grocery and Supermarkets
405031120,405041124,2488,3980,Apparel Discount and Department Stores
405031120,405041124,4037,14977,Dining Sports and Entertainment
405031120,405041124,4146,6620,Retail Food Grocery and Supermarkets
405031120,405041125,3256,1196,Dining Sports and Entertainment
405031120,405041125,3987,6619,Retail Food Grocery and Supermarkets
405031120,405041126,1943,1702,Retail Food Grocery and Supermarkets
405031120,406011136,3713,4874,Apparel Discount and Department Stores
405031120,406011136,3791,14431,Dining Sports and Entertainment
405031120,406011136,5997,10783,Retail Food Grocery and Supermarkets
405031120,406021141,2802,2130,Auto and Transportation
405031120,406021141,3646,6690,Travel Accommodation and Rentals
405031120,406021142,4587,9398,Apparel Discount and Department Stores
405031120,406021142,4159,6372,Auto and Transportation
405031120,406021142,5452,4747,Dining Sports and Entertainment
405031120,406021142,3674,5189,Retail Food Grocery and Supermarkets
405031120,406021143,1135,5861,Retail Food Grocery and Supermarkets
405031121,401011001,4672,10346,Apparel Discount and Department Stores
405031121,401011001,4001,2965,Auto and Transportation
405031121,401011001,972,10278,Dining Sports and Entertainment
405031121,401011001,4133,12889,Luxury and Speciality Stores
405031121,401011001,631,10250,Medical and Personal Care
405031121,401011001,2306,14095,Personal Services
405031121,401011001,3012,14301,Retail Food Grocery and Supermarkets
405031121,401011001,3929,11783,Travel Accommodation and Rentals
405031121,401011002,4471,2151,Dining Sports and Entertainment
405031121,402011026,3690,7699,Apparel Discount and Department Stores
405031121,402011026,3399,14664,Dining Sports and Entertainment
405031121,402011026,807,1055,Luxury and Speciality Stores
405031121,402011026,3143,6888,Retail Food Grocery and Supermarkets
405031121,402021030,5107,10651,Apparel Discount and Department Stores
405031121,402021030,1316,1953,Auto and Transportation
405031121,402021030,3349,12113,Dining Sports and Entertainment
405031121,402021030,2963,7639,Luxury and Speciality Stores
405031121,402021030,3662,5188,Retail Food Grocery and Supermarkets
405031121,402021032,3595,11531,Hardware Supplies and Homewares
405031121,402021034,4279,9713,Apparel Discount and Department Stores
405031121,402021034,2953,2404,Auto and Transportation
405031121,402021034,3923,163,Dining Sports and Entertainment
405031121,402021034,1831,5535,Luxury and Speciality Stores
405031121,402021034,3917,9259,Retail Food Grocery and Supermarkets
405031121,402031036,2245,4985,Apparel Discount and Department Stores
405031121,402031036,2285,9779,Auto and Transportation
405031121,402031036,1376,11182,Hardware Supplies and Homewares
405031121,402031036,3444,11644,Luxury and Speciality Stores
405031121,402031036,1872,3678,Retail Food Grocery and Supermarkets
405031121,402041042,2902,10360,Hardware Supplies and Homewares
405031121,402041044,2120,14674,Auto and Transportation
405031121,402041172,1108,521,Auto and Transportation
405031121,402051052,4166,8277,Apparel Discount and Department Stores
405031121,402051052,2709,14648,Dining Sports and Entertainment
405031121,403011057,2369,13766,Dining Sports and Entertainment
405031121,403021064,4084,7575,Apparel Discount and Department Stores
405031121,403021064,1943,10581,Dining Sports and Entertainment
405031121,404011096,1986,3373,Apparel Discount and Department Stores
405031121,404031104,1088,13277,Luxury and Speciality Stores
405031121,404031107,4001,6209,Apparel Discount and Department Stores
405031121,404031107,1917,1320,Auto and Transportation
405031121,404031108,2306,9415,Hardware Supplies and Homewares
405031121,405021116,4146,7280,Apparel Discount and Department Stores
405031121,405021116,5520,8747,Auto and Transportation
405031121,405021116,2911,14507,Dining Sports and Entertainment
405031121,405021116,280,14038,Hardware Supplies and Homewares
405031121,405021116,1108,14622,Luxury and Speciality Stores
405031121,405021116,6114,12340,Retail Food Grocery and Supermarkets
405031121,405021117,2295,4237,Auto and Transportation
405031121,405021117,4151,9669,Medical and Personal Care
405031121,405021117,2158,11772,Retail Food Grocery and Supermarkets
405031121,405021118,2750,5078,Auto and Transportation
405031121,405021119,6096,10300,Auto and Transportation
405031121,405021119,1702,12389,Retail Food Grocery and Supermarkets
405031121,405031120,751,2441,Apparel Discount and Department Stores
405031121,405031120,3027,6198,Auto and Transportation
405031121,405031120,5672,5683,Dining Sports and Entertainment
405031121,405031120,5306,9743,Luxury and Speciality Stores
405031121,405031120,5855,12556,Medical and Personal Care
405031121,405031120,3632,12700,Personal Services
405031121,405031120,1831,8733,Professional Services
405031121,405031120,4979,10093,Retail Food Grocery and Supermarkets
405031121,405031120,5721,10731,Travel Accommodation and Rentals
405031121,405031121,942,14080,Auto and Transportation
405031121,405031121,5622,7565,Dining Sports and Entertainment
405031121,405031121,4134,8701,Hardware Supplies and Homewares
405031121,405031121,5457,7832,Luxury and Speciality Stores
405031121,405031121,5456,276,Medical and Personal Care
405031121,405031121,5120,2413,Personal Services
405031121,405031121,4602,6555,Retail Food Grocery and Supermarkets
405031121,405031121,4700,6411,Travel Accommodation and Rentals
405031121,405031122,5766,11937,Apparel Discount and Department Stores
405031121,405031122,1941,4860,Auto and Transportation
405031121,405031122,4282,2912,Dining Sports and Entertainment
405031121,405031122,5422,2357,Hardware Supplies and Homewares
405031121,405031122,2950,7477,Luxury and Speciality Stores
405031121,405031122,3531,12035,Medical and Personal Care
405031121,405031122,5806,746,Personal Services
405031121,405031122,5853,12282,Retail Food Grocery and Supermarkets
405031121,405031122,3783,12271,Trades and Light Manufacturing
405031121,405031122,5445,11322,Travel Accommodation and Rentals
405031121,405031123,4119,6340,Auto and Transportation
405031121,405031123,4527,3505,Retail Food Grocery and Supermarkets
405031121,405041124,2628,4993,Retail Food Grocery and Supermarkets
405031121,406011136,3818,6542,Apparel Discount and Department Stores
405031121,406011136,3359,717,Dining Sports and Entertainment
405031121,406011136,3769,2895,Retail Food Grocery and Supermarkets
405031121,406021138,1125,5390,Retail Food Grocery and Supermarkets
405031121,406021139,548,14878,Auto and Transportation
405031121,406021139,2953,3579,Retail Food Grocery and Supermarkets
405031121,406021140,1074,1639,Auto and Transportation
405031121,406021140,2196,14567,Retail Food Grocery and Supermarkets
405031121,406021141,5682,10414,Auto and Transportation
405031121,406021141,2990,14218,Dining Sports and Entertainment
405031121,406021142,3239,6498,Apparel Discount and Department Stores
405031121,406021142,758,1324,Auto and Transportation
405031121,406021142,2662,12922,Dining Sports and Entertainment
405031121,406021142,4001,12766,Hardware Supplies and Homewares
405031121,406021142,5957,12363,Luxury and Speciality Stores
405031121,406021142,2666,10919,Medical and Personal Care
405031121,406021142,2720,10634,Personal Services
405031121,406021142,2011,6294,Professional Services
405031121,406021142,3007,6091,Retail Food Grocery and Supermarkets
405031121,406021142,3762,6840,Travel Accommodation and Rentals
405031121,406021143,4903,6802,Auto and Transportation
405031121,406021143,5090,1884,Dining Sports and Entertainment
405031121,406021143,5367,1046,Retail Food Grocery and Supermarkets
405031121,407031165,30,12166,Retail Food Grocery and Supermarkets
405031122,401011001,1119,2165,Apparel Discount and Department Stores
405031122,401011001,1558,11415,Auto and Transportation
405031122,401011001,3911,917,Dining Sports and Entertainment
405031122,401011001,308,2823,Luxury and Speciality Stores
405031122,401011001,3463,14210,Medical and Personal Care
405031122,401011001,5598,5933,Personal Services
405031122,401011001,140,7172,Retail Food Grocery and Supermarkets
405031122,401011001,60,416,Travel Accommodation and Rentals
405031122,401011002,616,8642,Dining Sports and Entertainment
405031122,401011002,3183,14781,Retail Food Grocery and Supermarkets
405031122,401031012,2039,960,Retail Food Grocery and Supermarkets
405031122,401051017,3625,875,Dining Sports and Entertainment
405031122,401061021,3273,494,Dining Sports and Entertainment
405031122,401061021,3002,8376,Hardware Supplies and Homewares
